finding	file_path	record_id	ingredient	value	unit	detail
TRACE_SALT_AS_STOCK	bacterial/JCM_J685_ALICYCLOBACILLUS_FERROOXYDANS_MEDIUM.yaml	CultureMech:003030	FeSO4 x 7 H2O	20	G_PER_L	20 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J706_SPOROSALIBACTERIUM_MEDIUM.yaml	CultureMech:003052	FeSO4 x 7 H2O	2.1	G_PER_L	2.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/JCM_J720_TCG_MEDIUM.yaml	CultureMech:003065	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/JCM_J729_ACIDITHIOBACILLUS_FERRIVORANS_MEDIUM.yaml	CultureMech:003073	FeSO4	10	G_PER_L	10 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J753_DEHALOSPIRILLUM_MEDIUM.yaml	CultureMech:003096	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J784_DESULFOSPOROSINUS_ACIDOPHILUS_MEDIUM.yaml	CultureMech:003127	FeSO4 x 7 H2O	2.1	G_PER_L	2.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J824_DESULFOHALOBIUM_MEDIUM.yaml	CultureMech:003168	Na2SeO3 x 5 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J824_DESULFOHALOBIUM_MEDIUM.yaml	CultureMech:003168	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J846_MO-CFXI_MEDIUM.yaml	CultureMech:003191	FeCl3 x 6 H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J876_DESULFONEMA_MAGNUM_MEDIUM.yaml	CultureMech:003223	AlK(SO4)2 x 12 H2O	10	G_PER_L	10 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J876_DESULFONEMA_MAGNUM_MEDIUM.yaml	CultureMech:003223	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J881_KNH_MEDIUM.yaml	CultureMech:003229	FeCl3 x 6 H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J884_HYPHOMICROBIUM_MEDIUM.yaml	CultureMech:003232	ZnSO4 x 7 H2O	4.4	G_PER_L	4.4 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J884_HYPHOMICROBIUM_MEDIUM.yaml	CultureMech:003232	MnCl2 x 4 H2O	1.012	G_PER_L	1.012 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J889_METALLIBACTERIUM_MEDIUM.yaml	CultureMech:003237	FeSO4 x 7 H2O	1.0098912	G_PER_L	1.00989 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J889_METALLIBACTERIUM_MEDIUM.yaml	CultureMech:003237	MnSO4 x n H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J889_METALLIBACTERIUM_MEDIUM.yaml	CultureMech:003237	CoCl2 x 6 H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J889_METALLIBACTERIUM_MEDIUM.yaml	CultureMech:003237	ZnSO4 x 7 H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J907_GEOBACTER_MEDIUM.yaml	CultureMech:003256	FeCl3 x 6 H2O	4.050000000000001	G_PER_L	4.05 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/JCM_J918_DESULFAMPLUS_MEDIUM.yaml	CultureMech:003265	FeSO4 x 5 H2O	10	G_PER_L	10 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/JCM_J918_DESULFAMPLUS_MEDIUM.yaml	CultureMech:003265	Thiamine HCl	0.9	G_PER_L	0.9 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1001_BASAL_MEDIUM.yaml	CultureMech:003498	FeCl3 x 6 H2O	13.5148	G_PER_L	13.5148 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1004_ANAEROLINEA_medium.yaml	CultureMech:003504	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1004_ANAEROLINEA_medium.yaml	CultureMech:003504	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1005_THERMODESULFOBIUM_MEDIUM.yaml	CultureMech:003505	FeCl2 x 4 H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1005_THERMODESULFOBIUM_MEDIUM.yaml	CultureMech:003505	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1007_MINERAL_MEDIUM.yaml	CultureMech:003510	FeSO4 x 7 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1009_TCG_medium.yaml	CultureMech:003514	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1023_MANNING_medium.yaml	CultureMech:003535	FeSO4 x 7 H2O	33.4	G_PER_L	33.4 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1025_MARICAULIS_medium.yaml	CultureMech:003537	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1031_YMA-MEDIUM.yaml	CultureMech:003544	FeCl3 x 6 H2O	6.66	G_PER_L	6.66 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1034_ALKALIPHILIC_HALOMONAS_medium.yaml	CultureMech:003547	FeSO4 x 7 H2O	50	G_PER_L	50 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1039_ANACKER-ORDAL_AGAR.yaml	CultureMech:003553	Tap water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1042_VULCANIBACILLUS_medium.yaml	CultureMech:003601	FeSO4 x 7 H2O	1.0995025	G_PER_L	1.0995 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1042_VULCANIBACILLUS_medium.yaml	CultureMech:003601	MnSO4 x H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1042_VULCANIBACILLUS_medium.yaml	CultureMech:003601	CoCl2 x 6 H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1042_VULCANIBACILLUS_medium.yaml	CultureMech:003601	ZnSO4 x 7 H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1042_VULCANIBACILLUS_medium.yaml	CultureMech:003601	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	bacterial/KOMODO_1046_ANOXYBACILLUS_AMYLOLYTICUS_medium.yaml	CultureMech:003604	Tap water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1049_SELENATE_REDUCER_MEDIUM.yaml	CultureMech:003607	Na2SeO4	189	G_PER_L	189 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1049_SELENATE_REDUCER_MEDIUM.yaml	CultureMech:003607	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1053_SULFURIMONAS_PARALVINELLA_MEDIUM.yaml	CultureMech:003629	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	bacterial/KOMODO_1054_A1-MEDIUM.yaml	CultureMech:003630	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1055_DESULFOHALOBIUM_UTAHENSE_medium.yaml	CultureMech:003634	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1055_DESULFOHALOBIUM_UTAHENSE_medium.yaml	CultureMech:003634	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1057_ETHANOLIGENES_medium.yaml	CultureMech:003635	FeCl2 x 4 H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1057_ETHANOLIGENES_medium.yaml	CultureMech:003635	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1059_GEOALKALIBACTER_medium.yaml	CultureMech:003642	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1065_M1-NOCARDIOPSIS_ARABIA_medium.yaml	CultureMech:003648	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1072_PSEUDOALTEROMONAS_SPIRALIS_medium.yaml	CultureMech:003660	Thiamine-HCl x 2 H2O	0.4	G_PER_L	0.4 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1072_PSEUDOALTEROMONAS_SPIRALIS_medium.yaml	CultureMech:003660	Nicotinic acid	0.4	G_PER_L	0.4 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1086_DESULFATIRHABDIUM_medium.yaml	CultureMech:003738	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1086_DESULFATIRHABDIUM_medium.yaml	CultureMech:003738	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1095_NATRANAEROBIUS_medium.yaml	CultureMech:003747	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1095_NATRANAEROBIUS_medium.yaml	CultureMech:003747	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1097_SULFUROSPIRILLUM_MV_MEDIUM.yaml	CultureMech:003749	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1097_SULFUROSPIRILLUM_MV_MEDIUM.yaml	CultureMech:003749	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1099_DESULFOLUNA_medium.yaml	CultureMech:003751	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_109_RHODOPSEUDOMONAS_SULFOVIRIDIS_medium.yaml	CultureMech:003752	Vitamin B12	0.4	G_PER_L	0.4 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1100_DESULFACINUM_medium.yaml	CultureMech:003800	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1101_DESULFONATRONOSPIRA_medium.yaml	CultureMech:003802	FeSO4 x 7 H2O	2.2	G_PER_L	2.2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1101_DESULFONATRONOSPIRA_medium.yaml	CultureMech:003802	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1104_DETHIOBACTER_medium.yaml	CultureMech:003804	FeSO4 x 7 H2O	2.2	G_PER_L	2.2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1104_DETHIOBACTER_medium.yaml	CultureMech:003804	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1105_NITRILIRUPTOR_ALKALIPHILUS_MEDIUM.yaml	CultureMech:003805	FeSO4 x 7 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1108_CYS_MEDIUM.yaml	CultureMech:003808	Na2MoO4 x 2 H2O	12	G_PER_L	12 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1108_CYS_MEDIUM.yaml	CultureMech:003808	MnCl2 x 4 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1108_CYS_MEDIUM.yaml	CultureMech:003808	CoCl2 x 6 H2O	8	G_PER_L	8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1108a_CYS_MEDIUM_WITH_MODIFIED_NACL_CONCENTRATION.yaml	CultureMech:003809	Na2MoO4 x 2 H2O	12	G_PER_L	12 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1108a_CYS_MEDIUM_WITH_MODIFIED_NACL_CONCENTRATION.yaml	CultureMech:003809	MnCl2 x 4 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1108a_CYS_MEDIUM_WITH_MODIFIED_NACL_CONCENTRATION.yaml	CultureMech:003809	CoCl2 x 6 H2O	8	G_PER_L	8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1112_CALDITERRIVIBRIO_MEDIUM.yaml	CultureMech:003814	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1112_CALDITERRIVIBRIO_MEDIUM.yaml	CultureMech:003814	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1114_THIOFABA_MEDIUM.yaml	CultureMech:003815	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1116_STEROIDOBACTER_MEDIUM.yaml	CultureMech:003818	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1117_PYS_medium.yaml	CultureMech:003819	Tap water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1119_GNYS_medium.yaml	CultureMech:003821	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1122_MEDIUM_K.yaml	CultureMech:003826	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1128_RHODOVULUM_VISAKHUM_medium.yaml	CultureMech:003832	Vitamin B12	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1128_RHODOVULUM_VISAKHUM_medium.yaml	CultureMech:003832	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1132_LC_2.yaml	CultureMech:003842	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1135_HD-MEDIUM_1_10_diluted_modified.yaml	CultureMech:003844	Double distilled water	2000.0	G_PER_L	2000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1136_RHODOVULUM_KHOLENSE_medium.yaml	CultureMech:003845	FeSO4 x 7 H2O	1.1	G_PER_L	1.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1137_RUBRITALEA_medium.yaml	CultureMech:003846	ZnSO4 x 7 H2O	1.095	G_PER_L	1.095 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_113_THIOBACILLUS_DENITRIFICANS_MEDIUM.yaml	CultureMech:003849	FeSO4 x 7 H2O	2.2	G_PER_L	2.2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_113_THIOBACILLUS_DENITRIFICANS_MEDIUM.yaml	CultureMech:003849	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1144_SINGULISPHAERA_medium.yaml	CultureMech:003855	ZnSO4 x 7 H2O	1.095	G_PER_L	1.095 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1147_RV5_medium.yaml	CultureMech:003858	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1149_OCEANITHERMUS_medium.yaml	CultureMech:003859	FeCl3 x 6 H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1150_HALOALKALIPHILIC_GROWTH_medium.yaml	CultureMech:003861	Na2B4O7 x 10 H2O	4	G_PER_L	4 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1155_SME_MEDIUM.yaml	CultureMech:003864	Double distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1157_PYEM_medium.yaml	CultureMech:003867	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1162_THIOPHAEOCOCCUS_MANGROVI_medium.yaml	CultureMech:003873	Vitamin B12	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1162_THIOPHAEOCOCCUS_MANGROVI_medium.yaml	CultureMech:003873	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1167_NSY-MEDIUM_FOR_POLYNUCLEOBACTER.yaml	CultureMech:003885	Tap water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1170_METHYLONATRUM_MEDIUM.yaml	CultureMech:003889	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1174_NITRINCOLA_medium.yaml	CultureMech:003894	Na2B4O7	4	G_PER_L	4 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1176_HALOVIBRIO_medium.yaml	CultureMech:003896	FeSO4 x 7 H2O	2.2	G_PER_L	2.2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/KOMODO_1177_RUBITELEA_medium.yaml	CultureMech:003897	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1180_METHYLOMICROBIUM_MEDIUM.yaml	CultureMech:003900	FeSO4 x 7 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1183_ROSEICYCLUS_medium.yaml	CultureMech:003903	Nicotinic acid	0.4	G_PER_L	0.4 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/KOMODO_1183_ROSEICYCLUS_medium.yaml	CultureMech:003903	Thiamine	0.4	G_PER_L	0.4 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/KOMODO_1187_ANOYXNATRONUM_medium.yaml	CultureMech:003907	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
